created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2023-11-05T11:39:00+01:00,1136,400,1386,3.88300,15141,,,,
2023-11-05T11:53:59+01:00,1137,335,1160,3.88000,15141,,,,
2023-11-05T12:53:47+01:00,1138,351,1216,3.88500,15141,,,,
2023-11-05T13:23:42+01:00,1139,335,1160,3.88200,15141,,,,
2023-11-05T13:38:39+01:00,1140,365,1264,3.88300,15141,,,,
2023-11-05T13:53:38+01:00,1141,348,1205,3.88300,15141,,,,
2023-11-05T14:08:36+01:00,1142,751,2601,3.88300,15141,,,,
2023-11-05T14:23:34+01:00,1143,371,1285,3.88300,15141,,,,
2023-11-05T14:38:32+01:00,1144,730,2529,3.88200,15141,,,,
2023-11-05T14:53:30+01:00,1145,249,863,3.88200,15141,,,,
2023-11-05T15:08:28+01:00,1146,431,1493,3.88200,15141,,,,
2023-11-05T15:23:26+01:00,1147,723,2504,3.88300,15141,,,,
2023-11-05T15:38:24+01:00,1148,402,1393,3.88300,15141,,,,
2023-11-05T15:53:22+01:00,1149,426,1476,3.88200,15141,,,,
2023-11-05T16:08:20+01:00,1150,386,1337,3.88300,15141,,,,
2023-11-05T16:23:19+01:00,1151,432,1496,3.88300,15141,,,,
2023-11-05T16:53:13+01:00,1152,404,1399,3.88300,15141,,,,
2023-11-05T17:08:11+01:00,1153,378,1309,3.88300,15141,,,,
2023-11-05T17:38:05+01:00,1154,339,1174,3.88300,15141,,,,
2023-11-05T17:53:03+01:00,1155,396,1372,3.88300,15141,,,,
2023-11-05T18:08:01+01:00,1156,329,1140,3.88300,15141,,,,
2023-11-05T18:52:51+01:00,1157,366,1268,3.88300,15141,,,,
2023-11-05T19:22:45+01:00,1158,320,1108,3.88500,15141,,,,
2023-11-05T20:22:32+01:00,1159,688,2383,3.88200,15141,,,,
2023-11-05T20:37:31+01:00,1160,773,2678,3.88300,15141,,,,
2023-11-05T20:52:29+01:00,1161,759,2629,3.88200,15141,,,,
2023-11-05T21:22:23+01:00,1162,788,2730,3.88300,15141,,,,
2023-11-05T21:37:22+01:00,1163,796,2757,3.88300,15141,,,,
2023-11-05T21:52:20+01:00,1164,476,1649,3.88300,15141,,,,
2023-11-05T22:07:18+01:00,1165,432,1496,3.88300,15141,,,,
2023-11-06T01:51:26+01:00,1166,396,1372,3.88300,15141,,,,
2023-11-06T02:06:24+01:00,1167,325,1126,3.88300,15141,,,,
2023-11-06T02:21:22+01:00,1168,359,1244,3.88000,15141,,,,
2023-11-06T02:51:16+01:00,1169,279,966,3.88200,15141,,,,
2023-11-06T03:06:15+01:00,1170,18,62,3.88200,15141,,,,
2023-11-06T04:06:02+01:00,1171,40,139,3.88000,15141,,,,
2023-11-06T04:21:00+01:00,1172,26,90,3.88000,15141,,,,
2023-11-06T04:50:54+01:00,1173,86,298,3.88000,15141,,,,
2023-11-06T05:05:52+01:00,1174,145,502,3.88200,15141,,,,
2023-11-06T05:20:50+01:00,1175,22,76,3.88200,15141,,,,
2023-11-06T05:35:48+01:00,1176,205,710,3.88300,15141,,,,
2023-11-06T05:50:46+01:00,1177,15,52,3.88200,15141,,,,
2023-11-06T06:05:45+01:00,1178,73,253,3.88000,15141,,,,
2023-11-06T06:20:43+01:00,1179,11,38,3.87900,15141,,,,
2023-11-06T06:35:41+01:00,1180,19,66,3.87900,15141,,,,
2023-11-06T07:05:36+01:00,1181,356,1233,3.88300,15141,,,,
2023-11-06T07:20:34+01:00,1182,365,1264,3.88200,15141,,,,
2023-11-06T07:35:32+01:00,1183,328,1136,3.88000,15141,,,,
2023-11-06T08:20:22+01:00,1184,270,935,3.88200,15141,,,,
2023-11-06T09:35:07+01:00,1185,320,1108,3.88200,15141,,,,
2023-11-06T09:50:08+01:00,1186,165,572,3.88000,15141,,,,
2023-11-06T10:05:07+01:00,1187,370,1282,3.88200,15141,,,,
2023-11-06T10:49:59+01:00,1188,355,1230,3.88200,15141,,,,
2023-11-06T11:04:57+01:00,1189,81,281,3.88000,15141,,,,
2023-11-06T11:49:49+01:00,1190,742,2570,3.88200,15141,,,,
2023-11-06T12:04:48+01:00,1191,353,1223,3.88200,15141,,,,
2023-11-06T12:34:43+01:00,1192,-49,-170,3.88300,15141,,,,
2023-11-06T13:04:41+01:00,1193,335,1160,3.88000,15141,,,,
2023-11-06T13:19:41+01:00,1194,264,914,3.87900,15141,,,,
2023-11-06T13:34:40+01:00,1195,359,1244,3.88200,15141,,,,
2023-11-06T14:04:37+01:00,1196,412,1427,3.88300,15141,,,,
2023-11-06T14:19:36+01:00,1197,392,1358,3.87900,15141,,,,
2023-11-06T14:34:34+01:00,1198,354,1226,3.88000,15141,,,,
2023-11-06T14:49:32+01:00,1199,334,1157,3.88200,15141,,,,
2023-11-06T15:04:30+01:00,1200,269,932,3.88000,15141,,,,
2023-11-06T15:19:28+01:00,1201,252,873,3.87900,15141,,,,
2023-11-06T15:49:23+01:00,1202,292,1011,3.88200,15141,,,,
2023-11-06T16:04:21+01:00,1203,253,876,3.88200,15141,,,,
2023-11-06T16:19:19+01:00,1204,298,1032,3.87900,15141,,,,
2023-11-06T16:49:13+01:00,1205,268,928,3.88200,15141,,,,
2023-11-06T17:04:11+01:00,1206,279,966,3.88200,15141,,,,
2023-11-06T17:19:09+01:00,1207,267,925,3.87900,15141,,,,
2023-11-06T17:34:08+01:00,1208,378,1309,3.87900,15141,,,,
2023-11-06T17:49:06+01:00,1209,396,1372,3.87700,15141,,,,
2023-11-06T19:18:49+01:00,1210,420,1455,3.88000,15141,,,,
2023-11-06T21:48:14+01:00,1211,361,1251,3.88300,15141,,,,
2023-11-06T22:03:12+01:00,1212,380,1316,3.87900,15141,,,,
2023-11-06T22:18:10+01:00,1213,354,1226,3.88000,15141,,,,
2023-11-06T22:33:09+01:00,1214,389,1347,3.88000,15141,,,,
2023-11-06T23:03:03+01:00,1215,354,1226,3.88000,15141,,,,
2023-11-07T00:17:48+01:00,1216,384,1330,3.88200,15141,,,,
2023-11-07T00:32:46+01:00,1217,354,1226,3.88000,15141,,,,
2023-11-07T05:46:42+01:00,1218,392,1358,3.87900,15141,,,,
2023-11-07T06:01:41+01:00,1219,361,1251,3.87900,15141,,,,
2023-11-07T06:46:32+01:00,1220,415,1438,3.88000,15141,,,,
2023-11-07T07:16:26+01:00,1221,391,1354,3.88000,15141,,,,
2023-11-07T07:31:24+01:00,1222,337,1167,3.87700,15141,,,,
2023-11-07T08:01:22+01:00,1223,414,1434,3.88000,15141,,,,
2023-11-07T08:31:20+01:00,1224,371,1285,3.87700,15141,,,,
2023-11-07T08:46:19+01:00,1225,354,1226,3.88000,15141,,,,
2023-11-07T09:01:17+01:00,1226,257,890,3.87900,15141,,,,
2023-11-07T10:01:05+01:00,1227,250,866,3.87700,15141,,,,
2023-11-07T10:16:03+01:00,1228,290,1005,3.87900,15141,,,,
2023-11-07T10:46:06+01:00,1229,315,1091,3.87900,15141,,,,
2023-11-07T11:01:07+01:00,1230,348,1205,3.87500,15141,,,,
2023-11-07T11:16:05+01:00,1231,364,1261,3.87900,15141,,,,
2023-11-07T12:00:55+01:00,1232,371,1285,3.87900,15141,,,,
2023-11-07T13:30:35+01:00,1233,284,984,3.88000,15141,,,,
2023-11-07T13:45:33+01:00,1234,251,869,3.87900,15141,,,,
2023-11-07T14:15:27+01:00,1235,-4,-14,3.87700,15141,,,,
2023-11-07T14:30:25+01:00,1236,366,1268,3.87700,15141,,,,
2023-11-07T15:15:15+01:00,1237,355,1230,3.88000,15141,,,,
2023-11-07T15:30:13+01:00,1238,327,1133,3.88000,15141,,,,
2023-11-07T15:45:11+01:00,1239,362,1254,3.87900,15141,,,,
2023-11-07T16:59:55+01:00,1240,407,1410,3.87700,15141,,,,
2023-11-07T17:14:53+01:00,1241,339,1174,3.88000,15141,,,,
2023-11-07T17:29:51+01:00,1242,400,1386,3.87900,15141,,,,
2023-11-07T18:44:35+01:00,1243,363,1257,3.88000,15141,,,,
2023-11-07T19:59:20+01:00,1244,165,572,3.87900,15141,,,,
2023-11-07T20:29:15+01:00,1245,355,1230,3.87500,15141,,,,
2023-11-07T20:44:13+01:00,1246,381,1320,3.87400,15141,,,,
2023-11-07T20:59:12+01:00,1247,421,1458,3.87500,15141,,,,
2023-11-07T21:29:07+01:00,1248,262,908,3.87900,15141,,,,
2023-11-08T08:26:47+01:00,1249,1354,4690,3.87700,15141,,,,
2023-11-08T13:40:33+01:00,1250,1347,4666,3.87900,15141,,,,
2023-11-08T15:40:07+01:00,1251,367,1271,3.87700,15141,,,,
2023-11-08T15:55:06+01:00,1252,234,811,3.87400,15141,,,,
2023-11-08T16:10:03+01:00,1253,370,1282,3.87500,15141,,,,
2023-11-08T16:25:01+01:00,1254,352,1219,3.87700,15141,,,,
2023-11-08T18:24:36+01:00,1255,393,1361,3.87700,15141,,,,
2023-11-08T20:24:08+01:00,1256,233,807,3.87500,15141,,,,
2023-11-08T20:39:06+01:00,1257,403,1396,3.87400,15141,,,,
2023-11-08T21:09:01+01:00,1258,364,1261,3.87500,15141,,,,
2023-11-08T21:23:59+01:00,1259,356,1233,3.87500,15141,,,,
2023-11-08T21:38:57+01:00,1260,179,620,3.87400,15141,,,,
2023-11-08T21:53:55+01:00,1261,170,589,3.87500,15141,,,,
2023-11-08T22:08:53+01:00,1262,222,769,3.87700,15141,,,,
2023-11-08T22:23:51+01:00,1263,737,2553,3.87200,15141,,,,
2023-11-08T22:38:49+01:00,1264,361,1251,3.87500,15141,,,,
2023-11-08T23:23:40+01:00,1265,418,1448,3.87500,15141,,,,
2023-11-08T23:38:38+01:00,1266,373,1292,3.87500,15141,,,,
2023-11-08T23:53:36+01:00,1267,414,1434,3.87400,15141,,,,
2023-11-09T00:08:34+01:00,1268,377,1306,3.87400,15141,,,,
2023-11-09T00:38:29+01:00,1269,358,1240,3.87500,15141,,,,
2023-11-09T00:53:27+01:00,1270,159,551,3.87500,15141,,,,
2023-11-09T01:08:25+01:00,1271,358,1240,3.87500,15141,,,,
2023-11-09T01:23:23+01:00,1272,173,599,3.87500,15141,,,,
2023-11-09T01:53:17+01:00,1273,370,1282,3.87500,15141,,,,
2023-11-09T02:23:12+01:00,1274,343,1188,3.87700,15141,,,,
2023-11-09T02:38:10+01:00,1275,365,1264,3.87500,15141,,,,
2023-11-09T03:08:05+01:00,1276,358,1240,3.87500,15141,,,,
2023-11-09T03:23:03+01:00,1277,342,1185,3.87400,15141,,,,
2023-11-09T03:52:57+01:00,1278,401,1389,3.87500,15141,,,,
2023-11-09T04:07:55+01:00,1279,369,1278,3.87200,15141,,,,
2023-11-09T04:22:53+01:00,1280,404,1399,3.87400,15141,,,,
2023-11-09T04:37:51+01:00,1281,374,1296,3.87400,15141,,,,
2023-11-09T06:22:30+01:00,1282,358,1240,3.87400,15141,,,,
2023-11-09T07:37:15+01:00,1283,201,696,3.87400,15141,,,,
2023-11-09T07:52:13+01:00,1284,272,942,3.87500,15141,,,,
2023-11-09T08:07:11+01:00,1285,357,1237,3.87400,15141,,,,
2023-11-09T08:52:02+01:00,1286,-5,-17,3.87500,15141,,,,
2023-11-09T09:07:00+01:00,1287,279,966,3.87400,15141,,,,
2023-11-09T09:21:57+01:00,1288,161,558,3.87500,15141,,,,
2023-11-09T09:36:55+01:00,1289,311,1077,3.87400,15141,,,,
2023-11-09T09:51:54+01:00,1290,165,572,3.87400,15141,,,,
2023-11-09T10:21:49+01:00,1291,371,1285,3.87500,15141,,,,
2023-11-09T11:06:40+01:00,1292,363,1257,3.87500,15141,,,,
2023-11-09T11:21:39+01:00,1293,356,1233,3.87100,15141,,,,
2023-11-09T12:06:30+01:00,1294,393,1361,3.87200,15141,,,,
2023-11-09T12:21:29+01:00,1295,495,1715,3.87400,15141,,,,
2023-11-09T12:36:27+01:00,1296,386,1337,3.87200,15141,,,,
2023-11-09T12:51:26+01:00,1297,376,1302,3.87400,15141,,,,
2023-11-09T13:06:24+01:00,1298,293,1015,3.87200,15141,,,,
2023-11-09T13:21:22+01:00,1299,416,1441,3.87400,15141,,,,
2023-11-09T14:06:13+01:00,1300,402,1393,3.87400,15141,,,,
2023-11-09T14:21:11+01:00,1301,354,1226,3.87200,15141,,,,
2023-11-09T16:35:41+01:00,1302,368,1275,3.87400,15141,,,,
2023-11-09T17:05:34+01:00,1303,335,1160,3.87400,15141,,,,
2023-11-09T17:20:33+01:00,1304,361,1251,3.87400,15141,,,,
2023-11-09T17:35:31+01:00,1305,387,1341,3.87400,15141,,,,
2023-11-09T18:05:25+01:00,1306,77,267,3.87400,15141,,,,
2023-11-09T18:20:23+01:00,1307,366,1268,3.87200,15141,,,,
2023-11-09T18:35:21+01:00,1308,81,281,3.87500,15141,,,,
2023-11-09T19:20:13+01:00,1309,374,1296,3.87400,15141,,,,
2023-11-09T19:35:10+01:00,1310,408,1413,3.87400,15141,,,,
2023-11-09T20:05:05+01:00,1311,355,1230,3.87200,15141,,,,
2023-11-09T20:20:04+01:00,1312,207,717,3.87400,15141,,,,
2023-11-09T20:35:01+01:00,1313,367,1271,3.87200,15141,,,,
2023-11-09T21:04:56+01:00,1314,347,1202,3.87200,15141,,,,
2023-11-09T21:19:53+01:00,1315,358,1240,3.87100,15141,,,,
2023-11-09T21:49:48+01:00,1316,389,1347,3.87400,15141,,,,
2023-11-09T22:04:46+01:00,1317,401,1389,3.87200,15141,,,,
2023-11-09T22:19:45+01:00,1318,413,1431,3.87200,15141,,,,
2023-11-09T22:34:43+01:00,1319,360,1247,3.87200,15141,,,,
2023-11-09T23:04:37+01:00,1320,408,1413,3.87400,15141,,,,
2023-11-09T23:19:36+01:00,1321,395,1368,3.87100,15141,,,,
2023-11-09T23:34:34+01:00,1322,355,1230,3.87200,15141,,,,
2023-11-09T23:49:32+01:00,1323,408,1413,3.87400,15141,,,,
2023-11-10T00:04:30+01:00,1324,368,1275,3.87100,15141,,,,
2023-11-10T00:19:28+01:00,1325,403,1396,3.87400,15141,,,,
2023-11-10T00:49:22+01:00,1326,-12,-42,3.87400,15141,,,,
2023-11-10T01:04:21+01:00,1327,283,980,3.87200,15141,,,,
2023-11-10T01:19:19+01:00,1328,297,1029,3.87200,15141,,,,
2023-11-10T01:49:14+01:00,1329,279,966,3.87200,15141,,,,
2023-11-10T02:04:12+01:00,1330,352,1219,3.87200,15141,,,,
2023-11-10T02:19:10+01:00,1331,376,1302,3.87100,15141,,,,
2023-11-10T02:34:08+01:00,1332,356,1233,3.86900,15141,,,,
2023-11-10T03:04:02+01:00,1333,340,1178,3.87400,15141,,,,
2023-11-10T03:19:00+01:00,1334,352,1219,3.87200,15141,,,,
2023-11-10T03:33:58+01:00,1335,404,1399,3.86900,15141,,,,
2023-11-10T04:03:53+01:00,1336,275,953,3.87200,15141,,,,
2023-11-10T14:31:40+01:00,1337,305,1057,3.87100,15141,,,,
2023-11-19T08:31:22+01:00,1338,1357,4701,3.86100,15141,,,,
2023-11-19T13:30:12+01:00,1339,1350,4676,3.86100,15165,,,,
2023-11-19T18:29:01+01:00,1340,1343,4652,3.86000,15190,,,,
2023-11-20T15:09:05+01:00,1341,1352,4683,3.85800,15190,,,,
2023-11-20T15:24:03+01:00,1342,1359,4708,3.86000,15190,,,,
2023-11-20T15:53:58+01:00,1343,1374,4760,3.86000,15190,,,,
2023-11-20T16:38:49+01:00,1344,1381,4784,3.86000,15190,,,,
2023-11-20T18:53:19+01:00,1345,1388,4808,3.85800,15190,,,,
2023-11-20T21:52:38+01:00,1346,1380,4780,3.86000,15217,,,,
2023-11-21T01:06:53+01:00,1347,1371,4749,3.85800,15249,,,,
2023-11-21T02:06:40+01:00,1348,1362,4718,3.86000,15280,,,,
2023-11-21T02:21:38+01:00,1349,1369,4742,3.85800,15280,,,,
2023-11-21T02:51:33+01:00,1350,1360,4711,3.85800,15311,,,,
2023-11-21T12:04:22+01:00,1351,1351,4680,3.85800,15342,,,,
2023-11-21T15:03:40+01:00,1352,1360,4711,3.85600,15342,,,,
2023-11-21T16:18:24+01:00,1353,1375,4763,3.85800,15342,,,,
2023-11-21T18:03:01+01:00,1354,1362,4718,3.85600,15387,,,,
2023-11-21T18:32:55+01:00,1355,1371,4749,3.85800,15387,,,,
2023-11-21T19:02:50+01:00,1356,1360,4711,3.86000,15425,,,,
2023-11-22T10:29:04+01:00,1357,1351,4680,3.85600,15456,,,,
2023-11-22T19:56:50+01:00,1358,1343,4652,3.85300,15484,,,,
2023-11-23T10:08:26+01:00,1359,1336,4628,3.85500,15508,,,,
2023-11-24T03:19:21+01:00,1360,1347,4666,3.85500,15508,,,,
2023-11-24T04:49:00+01:00,1361,1356,4697,3.85500,15508,,,,
2023-11-24T09:17:56+01:00,1362,1349,4673,3.85300,15533,,,,
2023-11-24T13:31:55+01:00,1363,1356,4697,3.85500,15533,,,,
2023-11-24T14:16:46+01:00,1364,1370,4746,3.85200,15533,,,,
2023-11-24T16:31:16+01:00,1365,1360,4711,3.85200,15567,,,,
2023-11-24T18:30:48+01:00,1366,1375,4763,3.85200,15567,,,,
2023-11-24T19:45:31+01:00,1367,1385,4798,3.85200,15567,,,,
2023-11-24T21:45:03+01:00,1368,1378,4773,3.85300,15591,,,,
2023-11-24T22:59:47+01:00,1369,1370,4746,3.85300,15619,,,,
2023-11-24T23:29:42+01:00,1370,1362,4718,3.85000,15647,,,,
2023-11-24T23:44:44+01:00,1371,1371,4749,3.85000,15647,,,,
2023-11-25T00:14:37+01:00,1372,1360,4711,3.85200,15685,,,,
2023-11-25T09:12:28+01:00,1373,1371,4749,3.85000,15685,,,,
2023-11-25T11:41:56+01:00,1374,1362,4718,3.84800,15716,,,,
2023-11-25T11:56:54+01:00,1375,1371,4749,3.84700,15716,,,,
2023-11-25T12:41:45+01:00,1376,1359,4708,3.84800,15758,,,,
2023-11-26T00:23:59+01:00,1377,1369,4742,3.84800,15758,,,,
2023-11-26T00:53:53+01:00,1378,1362,4718,3.84800,15782,,,,
2023-11-26T01:08:52+01:00,1379,1372,4753,3.84700,15782,,,,
2023-11-26T01:53:43+01:00,1380,1360,4711,3.84800,15824,,,,
2023-11-26T10:06:44+01:00,1381,1353,4687,3.84700,15848,,,,
2023-11-26T15:50:32+01:00,1382,1346,4663,3.84700,15872,,,,
2023-11-26T22:49:09+01:00,1383,1336,4628,3.84500,15907,,,,
2023-11-27T03:33:02+01:00,1384,1344,4656,3.84500,15907,,,,
2023-11-27T04:17:52+01:00,1385,1357,4701,3.84700,15907,,,,
2023-11-27T04:47:47+01:00,1386,1369,4742,3.84500,15907,,,,
2023-11-27T05:02:45+01:00,1387,1377,4770,3.84500,15907,,,,
2023-11-27T05:17:43+01:00,1388,1391,4818,3.84400,15907,,,,
2023-11-27T10:01:35+01:00,1389,1383,4791,3.84500,15934,,,,
2023-11-27T11:16:19+01:00,1390,1374,4760,3.84200,15966,,,,
2023-11-27T12:31:02+01:00,1391,1383,4791,3.84400,15966,,,,
2023-11-27T19:59:15+01:00,1392,1374,4760,3.84200,15997,,,,
2023-11-27T20:44:07+01:00,1393,1387,4805,3.84500,15997,,,,
2023-11-27T23:58:23+01:00,1394,1378,4773,3.84400,16028,,,,
2023-11-28T01:28:01+01:00,1395,1370,4746,3.84400,16056,,,,
2023-11-28T02:12:52+01:00,1396,1362,4718,3.84400,16083,,,,
2023-11-28T02:27:51+01:00,1397,1372,4753,3.84200,16083,,,,
2023-11-28T03:12:42+01:00,1398,1360,4711,3.84400,16125,,,,
2023-11-28T06:56:48+01:00,1399,1371,4749,3.84400,16125,,,,
2023-11-28T07:56:35+01:00,1400,1360,4711,3.84200,16163,,,,
2023-11-28T16:09:36+01:00,1401,1352,4683,3.84400,16191,,,,
2023-11-29T10:35:09+01:00,1402,1344,4656,3.84000,16218,,,,
2023-11-29T18:18:22+01:00,1403,1337,4631,3.84000,16243,,,,
2023-11-30T00:02:01+01:00,1404,1349,4673,3.83700,16243,,,,
2023-11-30T00:16:59+01:00,1405,1361,4715,3.83900,16243,,,,
2023-11-30T00:46:54+01:00,1406,1372,4753,3.84000,16243,,,,
2023-11-30T02:16:34+01:00,1407,1360,4711,3.84000,16284,,,,
2023-11-30T12:59:04+01:00,1408,1352,4683,3.84000,16312,,,,
2023-12-01T07:39:37+01:00,1409,1343,4652,3.83900,16343,,,,
2023-12-01T18:37:00+01:00,1410,1336,4628,3.83900,16367,,,,
2023-12-02T08:33:40+01:00,1411,1329,4604,3.83600,16392,,,,
2023-12-02T15:02:09+01:00,1412,1321,4576,3.83600,16419,,,,
2023-12-03T09:12:51+01:00,1413,1312,4545,3.83400,16451,,,,
2023-12-03T12:12:11+01:00,1414,1303,4514,3.83400,16482,,,,
2023-12-03T12:27:11+01:00,1415,1296,4489,3.83300,16506,,,,
2023-12-03T22:09:54+01:00,1416,1289,4465,3.83400,16530,,,,
2023-12-04T16:35:32+01:00,1417,1281,4437,3.83400,16558,,,,
2023-12-04T17:35:19+01:00,1418,1272,4406,3.83600,16589,,,,
2023-12-05T00:18:49+01:00,1419,1279,4430,3.83400,16589,,,,
2023-12-05T01:48:30+01:00,1420,1288,4462,3.83300,16589,,,,
2023-12-05T02:18:24+01:00,1421,1303,4514,3.83300,16589,,,,
2023-12-05T04:03:00+01:00,1422,1311,4541,3.83400,16589,,,,
2023-12-05T06:17:30+01:00,1423,1319,4569,3.83400,16589,,,,
2023-12-05T06:47:24+01:00,1424,1337,4631,3.83300,16589,,,,
2023-12-05T07:02:22+01:00,1425,1347,4666,3.83300,16589,,,,
2023-12-05T08:02:09+01:00,1426,1355,4694,3.83400,16589,,,,
2023-12-05T10:01:43+01:00,1427,1369,4742,3.83400,16589,,,,
2023-12-05T10:16:41+01:00,1428,1376,4766,3.83100,16589,,,,
2023-12-05T12:31:11+01:00,1429,1383,4791,3.83400,16589,,,,
2023-12-05T14:15:49+01:00,1430,1376,4766,3.83300,16613,,,,
2023-12-05T15:15:37+01:00,1431,1383,4791,3.83300,16613,,,,
2023-12-05T18:44:48+01:00,1432,1374,4760,3.83100,16645,,,,
2023-12-05T20:59:17+01:00,1433,1360,4711,3.83300,16693,,,,
2023-12-06T12:25:36+01:00,1434,1344,4656,3.83300,16748,,,,
2023-12-06T21:53:17+01:00,1435,1337,4631,3.83300,16773,,,,
2023-12-07T13:49:29+01:00,1436,1330,4607,3.83100,16797,,,,
2023-12-08T13:43:47+01:00,1437,1324,4586,3.82900,16818,,,,
2023-12-09T08:39:16+01:00,1438,1317,4562,3.82900,16842,,,,
2023-12-09T10:23:53+01:00,1439,1310,4538,3.82900,16866,,,,
2023-12-09T12:53:20+01:00,1440,1322,4579,3.82800,16866,,,,
2023-12-09T13:08:19+01:00,1441,1334,4621,3.82800,16866,,,,
2023-12-09T13:53:10+01:00,1442,1345,4659,3.82900,16866,,,,
2023-12-09T16:37:33+01:00,1443,1377,4770,3.82600,16866,,,,
2023-12-09T16:52:31+01:00,1444,1385,4798,3.82600,16866,,,,
2023-12-09T19:51:51+01:00,1445,1377,4770,3.82600,16894,,,,
2023-12-09T21:21:38+01:00,1446,1369,4742,3.82600,16922,,,,
2023-12-09T21:51:37+01:00,1447,1360,4711,3.82800,16953,,,,
2023-12-09T23:36:14+01:00,1448,1369,4742,3.82800,16953,,,,
2023-12-09T23:51:12+01:00,1449,1362,4718,3.82500,16977,,,,
2023-12-10T08:34:06+01:00,1450,1355,4694,3.82600,17001,,,,
2023-12-10T12:33:13+01:00,1451,1346,4663,3.82500,17032,,,,
2023-12-10T12:48:15+01:00,1452,1333,4618,3.82600,17078,,,,
2023-12-10T20:31:24+01:00,1453,1322,4579,3.82600,17116,,,,
2023-12-10T20:46:25+01:00,1454,1334,4621,3.82500,17116,,,,
2023-12-11T08:13:42+01:00,1455,1327,4597,3.82500,17140,,,,
2023-12-11T18:56:08+01:00,1456,1316,4559,3.82500,17178,,,,
2023-12-11T19:11:06+01:00,1457,1324,4586,3.82100,17178,,,,
2023-12-12T08:23:01+01:00,1458,1317,4562,3.82500,17202,,,,
2023-12-12T13:36:49+01:00,1459,1310,4538,3.82300,17226,,,,
2023-12-12T22:19:47+01:00,1460,1303,4514,3.82500,17251,,,,
2023-12-13T12:16:26+01:00,1461,1288,4462,3.82100,17303,,,,
2023-12-13T18:59:51+01:00,1462,1295,4486,3.82300,17303,,,,
2023-12-13T19:59:39+01:00,1463,1305,4521,3.82100,17303,,,,
2023-12-13T20:14:37+01:00,1464,1312,4545,3.82300,17303,,,,
2023-12-13T21:14:24+01:00,1465,1319,4569,3.82100,17303,,,,
2023-12-13T22:14:11+01:00,1466,1326,4593,3.82100,17303,,,,
2023-12-14T01:43:21+01:00,1467,1333,4618,3.82000,17303,,,,
2023-12-14T09:56:20+01:00,1468,1322,4579,3.82000,17341,,,,
2023-12-14T10:11:18+01:00,1469,1333,4618,3.82100,17341,,,,
2023-12-15T07:21:16+01:00,1470,1345,4659,3.82000,17341,,,,
2023-12-15T21:47:50+01:00,1471,1338,4635,3.81800,17365,,,,
2023-12-16T11:29:34+01:00,1472,1330,4607,3.82000,17393,,,,
2023-12-16T21:42:05+01:00,1473,1322,4579,3.81800,17420,,,,
2023-12-17T09:39:10+01:00,1474,1314,4552,3.81800,17448,,,,
2023-12-17T12:08:35+01:00,1475,1284,4448,3.81700,17552,,,,
2023-12-17T12:23:33+01:00,1476,1277,4424,3.81700,17576,,,,
2023-12-17T17:22:23+01:00,1477,1270,4399,3.81700,17601,,,,
2023-12-18T10:18:20+01:00,1478,1263,4375,3.81300,17625,,,,
2023-12-19T08:13:09+01:00,1479,1255,4347,3.81300,17653,,,,
2023-12-19T18:55:36+01:00,1480,1265,4382,3.81300,17653,,,,
2023-12-19T19:25:31+01:00,1481,1273,4410,3.81300,17653,,,,
2023-12-19T19:55:26+01:00,1482,1285,4451,3.81300,17653,,,,
2023-12-19T20:10:24+01:00,1483,1295,4486,3.81200,17653,,,,
2023-12-19T20:25:22+01:00,1484,1309,4534,3.81300,17653,,,,
2023-12-19T20:40:21+01:00,1485,1322,4579,3.81300,17653,,,,
2023-12-19T20:55:19+01:00,1486,1334,4621,3.81200,17653,,,,
2023-12-19T21:10:18+01:00,1487,1350,4676,3.81200,17653,,,,
2023-12-19T21:25:16+01:00,1488,1359,4708,3.81300,17653,,,,
2023-12-19T21:40:15+01:00,1489,1375,4763,3.81300,17653,,,,
2023-12-19T21:55:13+01:00,1490,1385,4798,3.81300,17653,,,,
2023-12-19T22:10:12+01:00,1491,1393,4825,3.81300,17653,,,,
2023-12-20T00:39:37+01:00,1492,1386,4801,3.81300,17677,,,,
2023-12-20T02:09:18+01:00,1493,1379,4777,3.81300,17701,,,,
2023-12-20T03:39:02+01:00,1494,1371,4749,3.81300,17729,,,,
2023-12-20T04:53:46+01:00,1495,1361,4715,3.81300,17763,,,,
2023-12-20T06:38:27+01:00,1496,1369,4742,3.81300,17763,,,,
2023-12-20T07:08:20+01:00,1497,1362,4718,3.81300,17788,,,,
2023-12-20T09:37:45+01:00,1498,1355,4694,3.81300,17812,,,,
2023-12-21T00:49:02+01:00,1499,1369,4742,3.81200,17812,,,,
2023-12-21T01:04:00+01:00,1500,1359,4708,3.81200,17847,,,,
2023-12-21T01:33:54+01:00,1501,1371,4749,3.81200,17847,,,,
2023-12-21T13:31:07+01:00,1502,1361,4715,3.81200,17881,,,,
2023-12-21T16:15:29+01:00,1503,1370,4746,3.81200,17881,,,,
2023-12-21T17:15:17+01:00,1504,1377,4770,3.81200,17881,,,,
2023-12-21T19:29:47+01:00,1505,1369,4742,3.81200,17909,,,,
2023-12-21T19:59:42+01:00,1506,1361,4715,3.81200,17937,,,,
2023-12-22T02:43:05+01:00,1507,1372,4753,3.81200,17937,,,,
2023-12-22T04:12:44+01:00,1508,1361,4715,3.81200,17975,,,,
