created_at,field1,field2,field3,field4,latitude,longitude,elevation,status
2023-11-27 23:58:23+01:00,1378,4773,3.84400,16028,,,,
2023-11-28 01:28:01+01:00,1370,4746,3.84400,16056,,,,
2023-11-28 02:12:52+01:00,1362,4718,3.84400,16083,,,,
2023-11-28 02:27:51+01:00,1372,4753,3.84200,16083,,,,
2023-11-28 03:12:42+01:00,1360,4711,3.84400,16125,,,,
2023-11-28 06:56:48+01:00,1371,4749,3.84400,16125,,,,
2023-11-28 07:56:35+01:00,1360,4711,3.84200,16163,,,,
2023-11-28 16:09:36+01:00,1352,4683,3.84400,16191,,,,
2023-11-29 10:35:09+01:00,1344,4656,3.84000,16218,,,,
2023-11-29 18:18:22+01:00,1337,4631,3.84000,16243,,,,
2023-11-30 00:02:01+01:00,1349,4673,3.83700,16243,,,,
2023-11-30 00:16:59+01:00,1361,4715,3.83900,16243,,,,
2023-11-30 00:46:54+01:00,1372,4753,3.84000,16243,,,,
2023-11-30 02:16:34+01:00,1360,4711,3.84000,16284,,,,
2023-11-30 12:59:04+01:00,1352,4683,3.84000,16312,,,,
2023-12-01 07:39:37+01:00,1343,4652,3.83900,16343,,,,
2023-12-01 18:37:00+01:00,1336,4628,3.83900,16367,,,,
2023-12-02 08:33:40+01:00,1329,4604,3.83600,16392,,,,
2023-12-02 15:02:09+01:00,1321,4576,3.83600,16419,,,,
2023-12-03 09:12:51+01:00,1312,4545,3.83400,16451,,,,
2023-12-03 12:12:11+01:00,1303,4514,3.83400,16482,,,,
2023-12-03 12:27:11+01:00,1296,4489,3.83300,16506,,,,
2023-12-03 22:09:54+01:00,1289,4465,3.83400,16530,,,,
2023-12-04 16:35:32+01:00,1281,4437,3.83400,16558,,,,
2023-12-04 17:35:19+01:00,1272,4406,3.83600,16589,,,,
2023-12-05 00:18:49+01:00,1279,4430,3.83400,16589,,,,
2023-12-05 01:48:30+01:00,1288,4462,3.83300,16589,,,,
2023-12-05 02:18:24+01:00,1303,4514,3.83300,16589,,,,
2023-12-05 04:03:00+01:00,1311,4541,3.83400,16589,,,,
2023-12-05 06:17:30+01:00,1319,4569,3.83400,16589,,,,
2023-12-05 06:47:24+01:00,1337,4631,3.83300,16589,,,,
2023-12-05 07:02:22+01:00,1347,4666,3.83300,16589,,,,
2023-12-05 08:02:09+01:00,1355,4694,3.83400,16589,,,,
2023-12-05 10:01:43+01:00,1369,4742,3.83400,16589,,,,
2023-12-05 10:16:41+01:00,1376,4766,3.83100,16589,,,,
2023-12-05 12:31:11+01:00,1383,4791,3.83400,16589,,,,
2023-12-05 14:15:49+01:00,1376,4766,3.83300,16613,,,,
2023-12-05 15:15:37+01:00,1383,4791,3.83300,16613,,,,
2023-12-05 18:44:48+01:00,1374,4760,3.83100,16645,,,,
2023-12-05 20:59:17+01:00,1360,4711,3.83300,16693,,,,
2023-12-06 12:25:36+01:00,1344,4656,3.83300,16748,,,,
2023-12-06 21:53:17+01:00,1337,4631,3.83300,16773,,,,
2023-12-07 13:49:29+01:00,1330,4607,3.83100,16797,,,,
2023-12-08 13:43:47+01:00,1324,4586,3.82900,16818,,,,
2023-12-09 08:39:16+01:00,1317,4562,3.82900,16842,,,,
2023-12-09 10:23:53+01:00,1310,4538,3.82900,16866,,,,
2023-12-09 12:53:20+01:00,1322,4579,3.82800,16866,,,,
2023-12-09 13:08:19+01:00,1334,4621,3.82800,16866,,,,
2023-12-09 13:53:10+01:00,1345,4659,3.82900,16866,,,,
2023-12-09 16:37:33+01:00,1377,4770,3.82600,16866,,,,
2023-12-09 16:52:31+01:00,1385,4798,3.82600,16866,,,,
2023-12-09 19:51:51+01:00,1377,4770,3.82600,16894,,,,
2023-12-09 21:21:38+01:00,1369,4742,3.82600,16922,,,,
2023-12-09 21:51:37+01:00,1360,4711,3.82800,16953,,,,
2023-12-09 23:36:14+01:00,1369,4742,3.82800,16953,,,,
2023-12-09 23:51:12+01:00,1362,4718,3.82500,16977,,,,
2023-12-10 08:34:06+01:00,1355,4694,3.82600,17001,,,,
2023-12-10 12:33:13+01:00,1346,4663,3.82500,17032,,,,
2023-12-10 12:48:15+01:00,1333,4618,3.82600,17078,,,,
2023-12-10 20:31:24+01:00,1322,4579,3.82600,17116,,,,
2023-12-10 20:46:25+01:00,1334,4621,3.82500,17116,,,,
2023-12-11 08:13:42+01:00,1327,4597,3.82500,17140,,,,
2023-12-11 18:56:08+01:00,1316,4559,3.82500,17178,,,,
2023-12-11 19:11:06+01:00,1324,4586,3.82100,17178,,,,
2023-12-12 08:23:01+01:00,1317,4562,3.82500,17202,,,,
2023-12-12 13:36:49+01:00,1310,4538,3.82300,17226,,,,
2023-12-12 22:19:47+01:00,1303,4514,3.82500,17251,,,,
2023-12-13 12:16:26+01:00,1288,4462,3.82100,17303,,,,
2023-12-13 18:59:51+01:00,1295,4486,3.82300,17303,,,,
2023-12-13 19:59:39+01:00,1305,4521,3.82100,17303,,,,
2023-12-13 20:14:37+01:00,1312,4545,3.82300,17303,,,,
2023-12-13 21:14:24+01:00,1319,4569,3.82100,17303,,,,
2023-12-13 22:14:11+01:00,1326,4593,3.82100,17303,,,,
2023-12-14 01:43:21+01:00,1333,4618,3.82000,17303,,,,
2023-12-14 09:56:20+01:00,1322,4579,3.82000,17341,,,,
2023-12-14 10:11:18+01:00,1333,4618,3.82100,17341,,,,
2023-12-15 07:21:16+01:00,1345,4659,3.82000,17341,,,,
2023-12-15 21:47:50+01:00,1338,4635,3.81800,17365,,,,
2023-12-16 11:29:34+01:00,1330,4607,3.82000,17393,,,,
2023-12-16 21:42:05+01:00,1322,4579,3.81800,17420,,,,
2023-12-17 09:39:10+01:00,1314,4552,3.81800,17448,,,,
2023-12-17 12:08:35+01:00,1284,4448,3.81700,17552,,,,
2023-12-17 12:23:33+01:00,1277,4424,3.81700,17576,,,,
2023-12-17 17:22:23+01:00,1270,4399,3.81700,17601,,,,
2023-12-18 10:18:20+01:00,1263,4375,3.81300,17625,,,,
2023-12-19 08:13:09+01:00,1255,4347,3.81300,17653,,,,
2023-12-19 18:55:36+01:00,1265,4382,3.81300,17653,,,,
2023-12-19 19:25:31+01:00,1273,4410,3.81300,17653,,,,
2023-12-19 19:55:26+01:00,1285,4451,3.81300,17653,,,,
2023-12-19 20:10:24+01:00,1295,4486,3.81200,17653,,,,
2023-12-19 20:25:22+01:00,1309,4534,3.81300,17653,,,,
2023-12-19 20:40:21+01:00,1322,4579,3.81300,17653,,,,
2023-12-19 20:55:19+01:00,1334,4621,3.81200,17653,,,,
2023-12-19 21:10:18+01:00,1350,4676,3.81200,17653,,,,
2023-12-19 21:25:16+01:00,1359,4708,3.81300,17653,,,,
2023-12-19 21:40:15+01:00,1375,4763,3.81300,17653,,,,
2023-12-19 21:55:13+01:00,1385,4798,3.81300,17653,,,,
2023-12-19 22:10:12+01:00,1393,4825,3.81300,17653,,,,
2023-12-20 00:39:37+01:00,1386,4801,3.81300,17677,,,,
2023-12-20 02:09:18+01:00,1379,4777,3.81300,17701,,,,
2023-12-20 03:39:02+01:00,1371,4749,3.81300,17729,,,,
2023-12-20 04:53:46+01:00,1361,4715,3.81300,17763,,,,
2023-12-20 06:38:27+01:00,1369,4742,3.81300,17763,,,,
2023-12-20 07:08:20+01:00,1362,4718,3.81300,17788,,,,
2023-12-20 09:37:45+01:00,1355,4694,3.81300,17812,,,,
2023-12-21 00:49:02+01:00,1369,4742,3.81200,17812,,,,
2023-12-21 01:04:00+01:00,1359,4708,3.81200,17847,,,,
2023-12-21 01:33:54+01:00,1371,4749,3.81200,17847,,,,
2023-12-21 13:31:07+01:00,1361,4715,3.81200,17881,,,,
2023-12-21 16:15:29+01:00,1370,4746,3.81200,17881,,,,
2023-12-21 17:15:17+01:00,1377,4770,3.81200,17881,,,,
2023-12-21 19:29:47+01:00,1369,4742,3.81200,17909,,,,
2023-12-21 19:59:42+01:00,1361,4715,3.81200,17937,,,,
2023-12-22 02:43:05+01:00,1372,4753,3.81200,17937,,,,
2023-12-22 04:12:44+01:00,1361,4715,3.81200,17975,,,,
2023-12-22 04:42:39+01:00,1372,4753,3.81200,17975,,,,
2023-12-22 05:12:33+01:00,1380,4780,3.81200,17975,,,,
2023-12-22 07:56:55+01:00,1369,4742,3.81200,18013,,,,
2023-12-22 08:26:50+01:00,1361,4715,3.81200,18041,,,,
2023-12-22 10:11:26+01:00,1369,4742,3.81200,18041,,,,
2023-12-22 10:26:25+01:00,1376,4766,3.81000,18041,,,,
2023-12-22 13:10:47+01:00,1369,4742,3.81200,18065,,,,
2023-12-22 14:55:23+01:00,1376,4766,3.81200,18065,,,,
2023-12-22 22:38:32+01:00,1361,4715,3.81200,18117,,,,
2023-12-23 06:51:35+01:00,1369,4742,3.81200,18117,,,,
2023-12-23 07:51:22+01:00,1360,4711,3.81200,18148,,,,
2023-12-23 08:36:13+01:00,1369,4742,3.81200,18148,,,,
2023-12-23 08:51:11+01:00,1359,4708,3.81000,18183,,,,
2023-12-23 14:19:55+01:00,1352,4683,3.81200,18207,,,,
2023-12-24 00:47:24+01:00,1361,4715,3.81000,18207,,,,
2023-12-24 02:17:05+01:00,1369,4742,3.81000,18207,,,,
2023-12-24 05:01:27+01:00,1359,4708,3.81000,18241,,,,
2023-12-24 05:16:25+01:00,1372,4753,3.81000,18241,,,,
2023-12-24 05:46:19+01:00,1380,4780,3.81000,18241,,,,
2023-12-24 06:16:13+01:00,1394,4829,3.81000,18241,,,,
2023-12-24 08:45:39+01:00,1387,4805,3.81000,18266,,,,
2023-12-24 10:00:22+01:00,1379,4777,3.81000,18293,,,,
2023-12-24 11:45:05+01:00,1371,4749,3.81000,18321,,,,
2023-12-24 12:15:09+01:00,1359,4708,3.81000,18363,,,,
2023-12-25 00:12:19+01:00,1352,4683,3.81000,18387,,,,
2023-12-25 05:56:00+01:00,1362,4718,3.81200,18387,,,,
2023-12-25 06:10:58+01:00,1376,4766,3.80900,18387,,,,
2023-12-25 06:25:57+01:00,1386,4801,3.80900,18387,,,,
2023-12-25 11:24:47+01:00,1378,4773,3.81000,18415,,,,
2023-12-25 12:24:34+01:00,1371,4749,3.81000,18439,,,,
2023-12-25 13:24:22+01:00,1361,4715,3.81000,18474,,,,
2023-12-25 19:08:02+01:00,1354,4690,3.81000,18498,,,,
2023-12-25 20:22:47+01:00,1361,4715,3.81000,18498,,,,
2023-12-26 12:48:52+01:00,1354,4690,3.81000,18522,,,,
2023-12-26 16:32:59+01:00,1344,4656,3.81000,18557,,,,
2023-12-27 13:13:00+01:00,1336,4628,3.80900,18584,,,,
2023-12-28 08:53:14+01:00,1329,4604,3.80700,18609,,,,
2023-12-28 13:07:13+01:00,1312,4545,3.80900,18667,,,,
2023-12-28 13:22:12+01:00,1298,4496,3.80700,18716,,,,
2023-12-28 14:07:04+01:00,1277,4424,3.80900,18789,,,,
2023-12-28 14:22:02+01:00,1263,4375,3.80700,18837,,,,
2023-12-28 22:20:05+01:00,1256,4351,3.80700,18861,,,,
2023-12-29 14:16:15+01:00,1248,4323,3.80700,18889,,,,
2023-12-30 09:11:43+01:00,1241,4299,3.80700,18913,,,,
2023-12-30 11:41:10+01:00,1227,4250,3.80600,18962,,,,
2023-12-30 22:38:32+01:00,1219,4223,3.80600,18990,,,,
2023-12-31 09:35:50+01:00,1226,4247,3.80600,18990,,,,
2023-12-31 16:19:11+01:00,1219,4223,3.80400,19014,,,,
2024-01-01 07:45:28+01:00,1226,4247,3.80100,19014,,,,
2024-01-01 09:59:57+01:00,1233,4271,3.80100,19014,,,,
2024-01-01 10:29:50+01:00,1244,4309,3.80200,19014,,,,
2024-01-01 11:44:34+01:00,1251,4333,3.80200,19014,,,,
2024-01-02 01:26:16+01:00,1260,4365,3.80400,19014,,,,
2024-01-02 01:56:11+01:00,1271,4403,3.80400,19014,,,,
2024-01-02 02:41:01+01:00,1279,4430,3.80200,19014,,,,
2024-01-02 03:10:55+01:00,1287,4458,3.80400,19014,,,,
2024-01-02 03:40:50+01:00,1296,4489,3.80400,19014,,,,
2024-01-02 04:40:38+01:00,1305,4521,3.80400,19014,,,,
2024-01-02 08:24:46+01:00,1313,4548,3.80400,19014,,,,
2024-01-02 09:09:37+01:00,1325,4590,3.80200,19014,,,,
2024-01-02 09:54:27+01:00,1335,4624,3.80200,19014,,,,
2024-01-02 10:24:22+01:00,1347,4666,3.80400,19014,,,,
2024-01-02 10:39:20+01:00,1358,4704,3.80200,19014,,,,
2024-01-02 11:09:14+01:00,1371,4749,3.80200,19014,,,,
2024-01-02 11:24:12+01:00,1380,4780,3.80100,19014,,,,
2024-01-02 11:54:06+01:00,1387,4805,3.80200,19014,,,,
2024-01-02 20:22:05+01:00,1379,4777,3.80200,19042,,,,
2024-01-02 21:51:46+01:00,1371,4749,3.80200,19069,,,,
2024-01-03 11:10:17+01:00,1361,4715,3.79800,19104,,,,
2024-01-03 16:53:57+01:00,1370,4746,3.79900,19104,,,,
2024-01-03 17:09:02+01:00,1380,4780,3.79800,19104,,,,
2024-01-03 18:53:38+01:00,1371,4749,3.79800,19135,,,,
2024-01-03 20:08:21+01:00,1361,4715,3.79600,19170,,,,
2024-01-04 02:06:54+01:00,1372,4753,3.79600,19170,,,,
2024-01-04 03:51:31+01:00,1382,4787,3.79800,19170,,,,
2024-01-04 06:06:03+01:00,1375,4763,3.79800,19194,,,,
2024-01-04 09:20:17+01:00,1361,4715,3.79600,19243,,,,
2024-01-04 11:04:53+01:00,1369,4742,3.79800,19243,,,,
2024-01-04 12:04:41+01:00,1362,4718,3.79600,19267,,,,
2024-01-04 12:19:40+01:00,1369,4742,3.79400,19267,,,,
2024-01-04 12:49:35+01:00,1362,4718,3.79600,19291,,,,
2024-01-04 19:03:07+01:00,1355,4694,3.79400,19315,,,,
2024-01-05 13:28:33+01:00,1347,4666,3.79600,19343,,,,
2024-01-06 00:40:53+01:00,1354,4690,3.79600,19343,,,,
2024-01-06 02:40:25+01:00,1361,4715,3.79400,19343,,,,
2024-01-06 03:55:10+01:00,1369,4742,3.79600,19343,,,,
2024-01-06 04:10:07+01:00,1359,4708,3.79300,19378,,,,
2024-01-06 06:54:28+01:00,1372,4753,3.79600,19378,,,,
2024-01-06 07:39:18+01:00,1380,4780,3.79300,19378,,,,
2024-01-06 10:53:34+01:00,1370,4746,3.79400,19412,,,,
2024-01-06 12:08:17+01:00,1361,4715,3.79400,19443,,,,
2024-01-06 15:07:34+01:00,1341,4645,3.79400,19513,,,,
2024-01-07 01:51:39+01:00,1334,4621,3.78800,19537,,,,
2024-01-07 22:48:15+01:00,1325,4590,3.78700,19568,,,,
2024-01-08 22:58:09+01:00,1318,4566,3.78700,19592,,,,
2024-01-09 14:54:27+01:00,1310,4538,3.78300,19620,,,,
2024-01-10 15:49:02+01:00,1304,4517,3.78300,19641,,,,
2024-01-10 22:17:31+01:00,1295,4486,3.78200,19672,,,,
2024-01-11 22:11:45+01:00,1289,4465,3.78300,19693,,,,
2024-01-12 21:36:13+01:00,1281,4437,3.78300,19721,,,,
2024-01-13 13:17:31+01:00,1274,4413,3.78300,19745,,,,
2024-01-14 08:42:50+01:00,1265,4382,3.78200,19776,,,,
2024-01-14 20:25:01+01:00,1258,4358,3.78000,19800,,,,
2024-01-15 17:05:08+01:00,1251,4333,3.78000,19824,,,,
2024-01-16 08:46:25+01:00,1243,4306,3.77900,19852,,,,
2024-01-16 13:45:13+01:00,1236,4282,3.77900,19876,,,,
2024-01-16 22:57:59+01:00,1229,4257,3.77700,19901,,,,
2024-01-17 12:39:41+01:00,1240,4295,3.77700,19901,,,,
2024-01-17 13:09:36+01:00,1253,4340,3.77700,19901,,,,
2024-01-17 13:54:44+01:00,1268,4392,3.77700,19901,,,,
2024-01-17 14:39:43+01:00,1286,4455,3.77500,19901,,,,
2024-01-17 15:09:48+01:00,1304,4517,3.77500,19901,,,,
2024-01-17 16:55:14+01:00,1385,4798,3.77400,19901,,,,
2024-01-17 17:25:11+01:00,1392,4822,3.77400,19901,,,,
2024-01-17 18:39:54+01:00,1385,4798,3.77500,19925,,,,
2024-01-17 20:25:04+01:00,1370,4746,3.77400,19977,,,,
2024-01-17 21:40:02+01:00,1357,4701,3.77400,20022,,,,
2024-01-18 15:52:29+01:00,1369,4742,3.77100,20022,,,,
2024-01-18 17:37:30+01:00,1362,4718,3.77200,20046,,,,
2024-01-18 20:22:13+01:00,1369,4742,3.76900,20046,,,,
2024-01-18 20:37:11+01:00,1358,4704,3.76900,20084,,,,
2024-01-19 08:19:50+01:00,1351,4680,3.76700,20109,,,,
2024-01-19 15:18:13+01:00,1369,4742,3.77100,20109,,,,
2024-01-19 15:48:16+01:00,1357,4701,3.76900,20150,,,,
2024-01-20 12:00:35+01:00,1373,4756,3.76600,20150,,,,
2024-01-20 15:15:00+01:00,1362,4718,3.76400,20188,,,,
2024-01-20 18:14:44+01:00,1369,4742,3.76400,20188,,,,
2024-01-20 21:59:14+01:00,1353,4687,3.76400,20244,,,,
2024-01-22 01:25:00+01:00,1345,4659,3.76300,20271,,,,
2024-01-22 13:10:52+01:00,1381,4784,3.76100,20271,,,,
2024-01-22 15:26:14+01:00,1356,4697,3.76000,20358,,,,
2024-01-23 08:53:02+01:00,1349,4673,3.76000,20382,,,,
2024-01-23 19:20:40+01:00,1359,4708,3.76000,20382,,,,
2024-01-24 13:04:29+01:00,1369,4742,3.75800,20382,,,,
2024-01-24 19:51:23+01:00,1356,4697,3.75600,20427,,,,
2024-01-24 23:36:28+01:00,1349,4673,3.75500,20451,,,,
2024-01-25 20:03:16+01:00,1335,4624,3.75300,20500,,,,
2024-01-26 06:18:06+01:00,1343,4652,3.75000,20500,,,,
2024-01-26 10:03:27+01:00,1377,4770,3.75000,20500,,,,
2024-01-26 13:32:51+01:00,1362,4718,3.75000,20552,,,,
2024-01-26 15:17:26+01:00,1369,4742,3.74800,20552,,,,
2024-01-26 16:17:26+01:00,1358,4704,3.74700,20590,,,,
2024-01-26 21:01:19+01:00,1349,4673,3.74800,20621,,,,
2024-01-27 11:12:50+01:00,1340,4642,3.74800,20652,,,,
2024-01-27 22:10:13+01:00,1333,4618,3.74700,20677,,,,
2024-01-28 17:20:41+01:00,1314,4552,3.74700,20742,,,,
2024-01-28 17:35:39+01:00,1303,4514,3.74700,20781,,,,
2024-01-28 17:50:40+01:00,1296,4489,3.74500,20805,,,,
2024-01-29 06:47:33+01:00,1288,4462,3.74500,20832,,,,
2024-01-30 06:41:53+01:00,1286,4455,3.74400,20839,,,,
2024-01-30 22:08:11+01:00,1279,4430,3.74800,20864,,,,
2024-01-31 08:50:36+01:00,1272,4406,3.74500,20888,,,,
2024-01-31 21:17:40+01:00,1264,4378,3.74500,20916,,,,
2024-02-01 03:46:07+01:00,1273,4410,3.74500,20916,,,,
2024-02-01 04:01:06+01:00,1284,4448,3.74500,20916,,,,
2024-02-01 04:16:03+01:00,1291,4472,3.74400,20916,,,,
2024-02-01 04:31:02+01:00,1299,4500,3.74200,20916,,,,
2024-02-01 04:46:00+01:00,1315,4555,3.74400,20916,,,,
2024-02-01 05:15:55+01:00,1331,4611,3.74500,20916,,,,
2024-02-01 05:45:49+01:00,1347,4666,3.74400,20916,,,,
2024-02-01 07:00:33+01:00,1356,4697,3.74700,20916,,,,
2024-02-01 08:15:17+01:00,1373,4756,3.74500,20916,,,,
2024-02-01 09:30:01+01:00,1362,4718,3.74200,20954,,,,
2024-02-01 10:59:41+01:00,1370,4746,3.74400,20954,,,,
2024-02-01 11:29:36+01:00,1360,4711,3.74400,20988,,,,
2024-02-01 12:29:23+01:00,1369,4742,3.74500,20988,,,,
2024-02-01 15:43:37+01:00,1358,4704,3.74700,21026,,,,
2024-02-02 07:24:46+01:00,1349,4673,3.74200,21058,,,,
2024-02-02 11:23:52+01:00,1356,4697,3.74200,21058,,,,
2024-02-02 20:06:50+01:00,1346,4663,3.74100,21092,,,,
2024-02-03 08:18:55+01:00,1354,4690,3.74400,21092,,,,
2024-02-03 17:01:53+01:00,1344,4656,3.74500,21127,,,,
2024-02-03 21:00:57+01:00,1351,4680,3.74200,21127,,,,
2024-02-04 03:14:28+01:00,1359,4708,3.74200,21127,,,,
2024-02-04 04:29:12+01:00,1352,4683,3.74200,21151,,,,
2024-02-04 08:58:08+01:00,1359,4708,3.74400,21151,,,,
2024-02-04 10:27:48+01:00,1349,4673,3.74100,21186,,,,
2024-02-04 17:26:08+01:00,1341,4645,3.74400,21214,,,,
2024-02-04 22:54:49+01:00,1351,4680,3.74200,21214,,,,
2024-02-04 23:09:47+01:00,1344,4656,3.74400,21238,,,,
2024-02-04 23:39:41+01:00,1352,4683,3.74200,21238,,,,
2024-02-05 11:36:50+01:00,1343,4652,3.74200,21269,,,,
2024-02-05 11:51:49+01:00,1351,4680,3.74200,21269,,,,
2024-02-05 22:19:14+01:00,1341,4645,3.74100,21304,,,,
2024-02-06 22:13:29+01:00,1335,4624,3.73900,21324,,,,
2024-02-07 04:27:01+01:00,1344,4656,3.74100,21324,,,,
2024-02-07 04:41:59+01:00,1351,4680,3.73900,21324,,,,
2024-02-07 05:11:53+01:00,1360,4711,3.73900,21324,,,,
2024-02-07 05:41:47+01:00,1371,4749,3.74100,21324,,,,
2024-02-07 05:56:46+01:00,1381,4784,3.74100,21324,,,,
2024-02-07 06:11:44+01:00,1390,4815,3.73900,21324,,,,
2024-02-07 22:52:45+01:00,1383,4791,3.73900,21349,,,,
2024-02-08 00:07:29+01:00,1376,4766,3.74100,21373,,,,
2024-02-08 02:07:03+01:00,1361,4715,3.73900,21425,,,,
2024-02-08 02:22:01+01:00,1371,4749,3.73700,21425,,,,
2024-02-08 03:51:41+01:00,1362,4718,3.73700,21456,,,,
2024-02-08 04:36:31+01:00,1378,4773,3.73700,21456,,,,
2024-02-08 07:35:49+01:00,1386,4801,3.73900,21456,,,,
2024-02-08 08:05:43+01:00,1379,4777,3.73700,21480,,,,
2024-02-08 09:35:22+01:00,1390,4815,3.73900,21480,,,,
2024-02-08 11:49:52+01:00,1383,4791,3.73900,21505,,,,
2024-02-08 13:04:37+01:00,1376,4766,3.73900,21529,,,,
2024-02-08 15:34:01+01:00,1361,4715,3.73900,21581,,,,
2024-02-08 15:48:59+01:00,1370,4746,3.73900,21581,,,,
2024-02-08 16:03:57+01:00,1358,4704,3.73700,21622,,,,
2024-02-08 17:18:41+01:00,1373,4756,3.73700,21622,,,,
2024-02-08 18:48:20+01:00,1361,4715,3.73900,21664,,,,
2024-02-08 19:03:18+01:00,1373,4756,3.73900,21664,,,,
2024-02-08 19:33:13+01:00,1362,4718,3.73900,21702,,,,
2024-02-08 20:18:04+01:00,1370,4746,3.73700,21702,,,,
2024-02-08 21:17:51+01:00,1358,4704,3.73900,21744,,,,
2024-02-08 21:47:45+01:00,1373,4756,3.73900,21744,,,,
2024-02-08 23:02:29+01:00,1362,4718,3.73900,21782,,,,
2024-02-09 03:01:34+01:00,1371,4749,3.73700,21782,,,,
2024-02-09 03:16:32+01:00,1383,4791,3.74100,21782,,,,
2024-02-09 03:46:27+01:00,1390,4815,3.73900,21782,,,,
2024-02-09 04:46:14+01:00,1380,4780,3.73900,21816,,,,
2024-02-09 06:00:58+01:00,1371,4749,3.73900,21847,,,,
2024-02-09 06:15:56+01:00,1378,4773,3.73900,21847,,,,
2024-02-09 06:45:50+01:00,1361,4715,3.73900,21906,,,,
2024-02-09 07:00:48+01:00,1370,4746,3.73900,21906,,,,
2024-02-09 07:45:39+01:00,1362,4718,3.73700,21934,,,,
2024-02-09 08:45:27+01:00,1369,4742,3.73900,21934,,,,
2024-02-09 09:45:14+01:00,1358,4704,3.73700,21972,,,,
2024-02-09 22:12:12+01:00,1349,4673,3.73700,22003,,,,
2024-02-10 14:53:11+01:00,1340,4642,3.73700,22035,,,,
2024-02-10 16:22:51+01:00,1324,4586,3.73700,22090,,,,
2024-02-10 21:06:44+01:00,1335,4624,3.73700,22090,,,,
2024-02-10 23:06:16+01:00,1343,4652,3.73700,22090,,,,
2024-02-11 00:50:53+01:00,1350,4676,3.73700,22090,,,,
2024-02-11 02:50:26+01:00,1362,4718,3.73600,22090,,,,
2024-02-11 03:05:24+01:00,1380,4780,3.73400,22090,,,,
2024-02-11 03:20:23+01:00,1389,4811,3.73400,22090,,,,
2024-02-11 05:34:51+01:00,1381,4784,3.73600,22118,,,,
2024-02-11 06:49:35+01:00,1373,4756,3.73600,22145,,,,
2024-02-11 08:19:15+01:00,1362,4718,3.73600,22183,,,,
2024-02-11 10:33:45+01:00,1354,4690,3.73700,22211,,,,
2024-02-11 12:18:22+01:00,1337,4631,3.73600,22270,,,,
2024-02-11 16:47:21+01:00,1344,4656,3.73600,22270,,,,
2024-02-11 17:02:18+01:00,1352,4683,3.73600,22270,,,,
2024-02-11 22:01:05+01:00,1360,4711,3.73700,22270,,,,
2024-02-11 23:00:52+01:00,1372,4753,3.73600,22270,,,,
2024-02-12 00:00:40+01:00,1362,4718,3.73600,22305,,,,
2024-02-12 00:30:34+01:00,1370,4746,3.73600,22305,,,,
2024-02-12 01:15:24+01:00,1362,4718,3.73600,22332,,,,
2024-02-12 02:45:04+01:00,1369,4742,3.73600,22332,,,,
2024-02-12 03:00:03+01:00,1376,4766,3.73400,22332,,,,
2024-02-12 04:59:35+01:00,1386,4801,3.73400,22332,,,,
2024-02-12 05:29:29+01:00,1375,4763,3.73600,22371,,,,
2024-02-12 05:44:27+01:00,1382,4787,3.73300,22371,,,,
2024-02-12 06:14:21+01:00,1371,4749,3.73600,22409,,,,
2024-02-12 06:29:20+01:00,1378,4773,3.73400,22409,,,,
2024-02-12 06:59:14+01:00,1362,4718,3.73600,22464,,,,
2024-02-12 07:14:12+01:00,1370,4746,3.73300,22464,,,,
2024-02-12 07:44:06+01:00,1357,4701,3.73600,22509,,,,
2024-02-12 08:14:01+01:00,1368,4739,3.73600,22509,,,,
2024-02-12 08:58:52+01:00,1353,4687,3.73400,22561,,,,
2024-02-13 08:38:04+01:00,1341,4645,3.73300,22603,,,,
2024-02-14 08:17:20+01:00,1334,4621,3.73400,22627,,,,
2024-02-14 14:01:26+01:00,1354,4690,3.72900,22627,,,,
2024-02-14 16:16:05+01:00,1373,4756,3.73300,22627,,,,
2024-02-14 16:31:10+01:00,1361,4715,3.73100,22668,,,,
2024-02-14 17:31:22+01:00,1382,4787,3.73100,22668,,,,
2024-02-14 20:01:44+01:00,1357,4701,3.72900,22755,,,,
2024-02-15 18:26:26+01:00,1350,4676,3.72900,22779,,,,
2024-02-16 08:52:58+01:00,1341,4645,3.73100,22810,,,,
2024-02-17 08:47:12+01:00,1333,4618,3.72900,22838,,,,
2024-02-17 12:16:24+01:00,1311,4541,3.73100,22914,,,,
2024-02-17 22:58:50+01:00,1304,4517,3.72900,22939,,,,
2024-02-18 12:56:03+01:00,1318,4566,3.72600,22939,,,,
2024-02-18 14:10:48+01:00,1309,4534,3.72800,22970,,,,
2024-02-18 14:55:41+01:00,1319,4569,3.72500,22970,,,,
2024-02-18 18:25:00+01:00,1331,4611,3.72300,22970,,,,
2024-02-18 19:25:01+01:00,1342,4649,3.72800,22970,,,,
2024-02-18 20:09:52+01:00,1351,4680,3.72600,22970,,,,
2024-02-19 14:20:32+01:00,1343,4652,3.72600,22997,,,,
2024-02-19 21:35:29+01:00,1376,4766,3.72100,22997,,,,
2024-02-19 23:50:43+01:00,1362,4718,3.72300,23046,,,,
2024-02-20 02:50:05+01:00,1370,4746,3.72100,23046,,,,
2024-02-20 08:18:47+01:00,1353,4687,3.72000,23105,,,,
2024-02-20 22:15:35+01:00,1346,4663,3.72100,23129,,,,
2024-02-21 21:25:47+01:00,1383,4791,3.72000,23129,,,,
2024-02-21 23:25:28+01:00,1391,4818,3.72000,23129,,,,
2024-02-22 05:39:00+01:00,1380,4780,3.72100,23167,,,,
